Codmundv_A;nomemun_A;Codmundv_B;nomemun_B;VAR01;VAR02;VAR03;VAR04
3119500;Coronel Murta;3146107;Ouro Preto;1;1;2;439
3122306;Divinópolis;3146107;Ouro Preto;1;1;2;142
3128006;Guanhães;3146107;Ouro Preto;1;1;2;192
3132602;Itamarati de Minas;3146107;Ouro Preto;1;1;2;137
3134905;Jacutinga;3146107;Ouro Preto;1;1;2;386
3136207;João Monlevade;3146107;Ouro Preto;1;1;2;73
3139508;Manhumirim;3146107;Ouro Preto;1;1;2;165
3102605;Andradas;3146008;Ouro Fino;1;1;2;31
3104007;Araxá;3146008;Ouro Fino;1;1;2;304
3105608;Barbacena;3146008;Ouro Fino;1;1;2;290
3111309;Campo do Meio;3146008;Ouro Fino;1;1;2;141
3117702;Conceição do Rio Verde;3146008;Ouro Fino;1;1;2;139
3118601;Contagem;3146008;Ouro Fino;1;1;2;351
3120508;Cristina;3146008;Ouro Fino;1;1;2;114
3123601;Elói Mendes;3146008;Ouro Fino;1;1;2;111
3132404;Itajubá;3146008;Ouro Fino;1;1;2;94
3133006;Itamonte;3146008;Ouro Fino;1;1;2;154
3138203;Lavras;3146008;Ouro Fino;1;1;2;182
3139003;Machado;3146008;Ouro Fino;1;1;2;82
2611606;Recife;3145901;Ouro Branco;1;1;2;1633
2927408;Salvador;3145901;Ouro Branco;1;1;2;989
3104007;Araxá;3145901;Ouro Branco;1;1;2;354
3105400;Barão de Cocais;3145901;Ouro Branco;1;1;2;67
3105905;Barroso;3145901;Ouro Branco;1;1;2;79
3114006;Carmo da Mata;3145901;Ouro Branco;1;1;2;123
3120904;Curvelo;3145901;Ouro Branco;1;1;2;211
3122306;Divinópolis;3145901;Ouro Branco;1;1;2;131
3131901;Itabirito;3145901;Ouro Branco;1;1;2;30
3138609;Lima Duarte;3145901;Ouro Branco;1;1;2;147
3139805;Mar de Espanha;3145901;Ouro Branco;1;1;2;165
3143302;Montes Claros;3145901;Ouro Branco;1;1;2;420
3144607;Nepomuceno;3145901;Ouro Branco;1;1;2;180
3144805;Nova Lima;3145901;Ouro Branco;1;1;2;58
3145208;Nova Serrana;3145901;Ouro Branco;1;1;2;152
3124203;Espera Feliz;3145877;Orizânia;1;1;2;35
3139409;Manhuaçu;3145877;Orizânia;1;1;2;33
3106200;Belo Horizonte;3145802;Onça de Pitangui;1;1;2;89
3106705;Betim;3145802;Onça de Pitangui;1;1;2;69
3118601;Contagem;3145802;Onça de Pitangui;1;1;2;78
3145208;Nova Serrana;3145802;Onça de Pitangui;1;1;2;25
3105608;Barbacena;3145703;Oliveira Fortes;1;1;2;36
3101904;Alpinópolis;3145604;Oliveira;1;1;2;160
3104007;Araxá;3145604;Oliveira;1;1;2;249
3107109;Boa Esperança;3145604;Oliveira;1;1;2;86
3110400;Camacho;3145604;Oliveira;1;1;2;32
3112000;Candeias;3145604;Oliveira;1;1;2;44
3118601;Contagem;3145604;Oliveira;1;1;2;118
3123601;Elói Mendes;3145604;Oliveira;1;1;2;125
3136702;Juiz de Fora;3145604;Oliveira;1;1;2;198
3137403;Lagoa Dourada;3145604;Oliveira;1;1;2;85
3144805;Nova Lima;3145604;Oliveira;1;1;2;129
3107901;Bom Repouso;3145505;Olímpio Noronha;1;1;2;100
3107307;Bocaiúva;3145455;Olhos-d'Água;1;1;2;40
3109402;Buritizeiro;3145455;Olhos-d'Água;1;1;2;149
3126604;Francisco Dumont;3145455;Olhos-d'Água;1;1;2;71
3128253;Guaraciama;3145455;Olhos-d'Água;1;1;2;44
3138609;Lima Duarte;3145406;Olaria;1;1;2;18
3126752;Franciscópolis;3145356;Novo Oriente de Minas;1;1;2;104
3104007;Araxá;3145307;Novo Cruzeiro;1;1;2;591
3106200;Belo Horizonte;3145307;Novo Cruzeiro;1;1;2;351
3113008;Caraí;3145307;Novo Cruzeiro;1;1;2;36
3119500;Coronel Murta;3145307;Novo Cruzeiro;1;1;2;99
3127701;Governador Valadares;3145307;Novo Cruzeiro;1;1;2;149
3129301;Iapu;3145307;Novo Cruzeiro;1;1;2;221
3141405;Medina;3145307;Novo Cruzeiro;1;1;2;143
3141801;Minas Novas;3145307;Novo Cruzeiro;1;1;2;81
2512507;Queimadas;3145208;Nova Serrana;1;1;2;1668
2611606;Recife;3145208;Nova Serrana;1;1;2;1655
2927408;Salvador;3145208;Nova Serrana;1;1;2;1014
3100203;Abaeté;3145208;Nova Serrana;1;1;2;95
3111200;Campo Belo;3145208;Nova Serrana;1;1;2;116
3112307;Capelinha;3145208;Nova Serrana;1;1;2;353
3114204;Carmo do Cajuru;3145208;Nova Serrana;1;1;2;41
3117603;Conceição do Pará;3145208;Nova Serrana;1;1;2;16
3123205;Dores do Indaiá;3145208;Nova Serrana;1;1;2;79
3123601;Elói Mendes;3145208;Nova Serrana;1;1;2;201
3126109;Formiga;3145208;Nova Serrana;1;1;2;80
3127701;Governador Valadares;3145208;Nova Serrana;1;1;2;335
3138302;Leandro Ferreira;3145208;Nova Serrana;1;1;2;18
3140803;Matias Barbosa;3145208;Nova Serrana;1;1;2;282
3143104;Monte Carmelo;3145208;Nova Serrana;1;1;2;292
3144805;Nova Lima;3145208;Nova Serrana;1;1;2;119
3101607;Alfenas;3145109;Nova Resende;1;1;2;57
3101904;Alpinópolis;3145109;Nova Resende;1;1;2;29
3104007;Araxá;3145109;Nova Resende;1;1;2;179
3106200;Belo Horizonte;3145109;Nova Resende;1;1;2;287
3107604;Bom Jesus da Penha;3145109;Nova Resende;1;1;2;16
3114402;Carmo do Rio Claro;3145109;Nova Resende;1;1;2;36
3117108;Conceição da Aparecida;3145109;Nova Resende;1;1;2;23
3143203;Monte Santo de Minas;3145109;Nova Resende;1;1;2;65
3143302;Montes Claros;3145059;Nova Porteirinha;1;1;2;120
2905701;Camaçari;3145000;Nova Ponte;1;1;2;1202
3106200;Belo Horizonte;3145000;Nova Ponte;1;1;2;400
3111408;Campo Florido;3145000;Nova Ponte;1;1;2;116
3127107;Frutal;3145000;Nova Ponte;1;1;2;174
3106200;Belo Horizonte;3144904;Nova Módica;1;1;2;309
3132305;Itaipé;3144904;Nova Módica;1;1;2;116
1100106;Guajará-Mirim;3144805;Nova Lima;1;1;2;2421
1302603;Manaus;3144805;Nova Lima;1;1;2;2484
1501303;Barcarena;3144805;Nova Lima;1;1;2;2103
1505536;Parauapebas;3144805;Nova Lima;1;1;2;1665
1600600;Santana;3144805;Nova Lima;1;1;2;2333
1707009;Dianópolis;3144805;Nova Lima;1;1;2;977
2611606;Recife;3144805;Nova Lima;1;1;2;1599
2903276;Barrocas;3144805;Nova Lima;1;1;2;1060
2905909;Campo Alegre de Lourdes;3144805;Nova Lima;1;1;2;1165
2913606;Ilhéus;3144805;Nova Lima;1;1;2;757
2927408;Salvador;3144805;Nova Lima;1;1;2;954
3115300;Cataguases;3144805;Nova Lima;1;1;2;194
3120904;Curvelo;3144805;Nova Lima;1;1;2;154
3122306;Divinópolis;3144805;Nova Lima;1;1;2;109
3126901;Frei Inocêncio;3144805;Nova Lima;1;1;2;259
3128006;Guanhães;3144805;Nova Lima;1;1;2;171
3130101;Igarapé;3144805;Nova Lima;1;1;2;49
3131000;Inhaúma;3144805;Nova Lima;1;1;2;81
3131307;Ipatinga;3144805;Nova Lima;1;1;2;150
3131703;Itabira;3144805;Nova Lima;1;1;2;77
3133808;Itaúna;3144805;Nova Lima;1;1;2;77
3136207;João Monlevade;3144805;Nova Lima;1;1;2;75
3136702;Juiz de Fora;3144805;Nova Lima;1;1;2;200
3138203;Lavras;3144805;Nova Lima;1;1;2;180
3140001;Mariana;3144805;Nova Lima;1;1;2;61
3140803;Matias Barbosa;3144805;Nova Lima;1;1;2;212
3143906;Muriaé;3144805;Nova Lima;1;1;2;197
1504208;Marabá;3144706;Nova Era;1;1;2;1707
3117504;Conceição do Mato Dentro;3144706;Nova Era;1;1;2;90
3118007;Congonhas;3144706;Nova Era;1;1;2;120
3118601;Contagem;3144706;Nova Era;1;1;2;111
3119401;Coronel Fabriciano;3144706;Nova Era;1;1;2;51
3124104;Esmeraldas;3144706;Nova Era;1;1;2;133
3138203;Lavras;3144706;Nova Era;1;1;2;263
3127701;Governador Valadares;3144672;Nova Belém;1;1;2;106
2933307;Vitória da Conquista;3144656;Ninheira;1;1;2;110
3106655;Berizal;3144656;Ninheira;1;1;2;32
3129608;Ibiaí;3144656;Ninheira;1;1;2;379
3104007;Araxá;3144607;Nepomuceno;1;1;2;254
3107109;Boa Esperança;3144607;Nepomuceno;1;1;2;38
3111200;Campo Belo;3144607;Nepomuceno;1;1;2;38
3111606;Campos Gerais;3144607;Nepomuceno;1;1;2;54
3112000;Candeias;3144607;Nepomuceno;1;1;2;52
3113909;Carmo da Cachoeira;3144607;Nepomuceno;1;1;2;25
3120201;Cristais;3144607;Nepomuceno;1;1;2;49
3123601;Elói Mendes;3144607;Nepomuceno;1;1;2;54
3130002;Ibituruna;3144607;Nepomuceno;1;1;2;51
3137205;Lagoa da Prata;3144607;Nepomuceno;1;1;2;138
3144508;Nazareno;3144607;Nepomuceno;1;1;2;65
3104007;Araxá;3144508;Nazareno;1;1;2;301
3108008;Bom Sucesso;3144508;Nazareno;1;1;2;25
3115201;Conceição da Barra de Minas;3144508;Nazareno;1;1;2;17
3138203;Lavras;3144508;Nazareno;1;1;2;41
3106200;Belo Horizonte;3144409;Natércia;1;1;2;292
3117207;Conceição das Pedras;3144409;Natércia;1;1;2;7
3129202;Heliodora;3144409;Natércia;1;1;2;7
2913705;Inhambupe;3144359;Naque;1;1;2;920
3100500;Açucena;3144359;Naque;1;1;2;29
3106200;Belo Horizonte;3144359;Naque;1;1;2;189
3131307;Ipatinga;3144359;Naque;1;1;2;35
2912806;Ibirapuã;3144300;Nanuque;1;1;2;34
2918902;Lajedão;3144300;Nanuque;1;1;2;29
2921104;Medeiros Neto;3144300;Nanuque;1;1;2;59
3101706;Almenara;3144300;Nanuque;1;1;2;194
3103405;Araçuaí;3144300;Nanuque;1;1;2;207
3104007;Araxá;3144300;Nanuque;1;1;2;726
3113404;Caratinga;3144300;Nanuque;1;1;2;290
3118601;Contagem;3144300;Nanuque;1;1;2;457
3133303;Itaobim;3144300;Nanuque;1;1;2;193
3138906;Machacalis;3144300;Nanuque;1;1;2;95
3106200;Belo Horizonte;3144201;Nacip Raydan;1;1;2;243
3140100;Marilac;3144201;Nacip Raydan;1;1;2;18
3102001;Alterosa;3144102;Muzambinho;1;1;2;42
3104007;Araxá;3144102;Muzambinho;1;1;2;203
3104205;Arcos;3144102;Muzambinho;1;1;2;157
3104304;Areado;3144102;Muzambinho;1;1;2;39
3106200;Belo Horizonte;3144102;Muzambinho;1;1;2;309
3108404;Botelhos;3144102;Muzambinho;1;1;2;32
3111002;Campestre;3144102;Muzambinho;1;1;2;47
3111606;Campos Gerais;3144102;Muzambinho;1;1;2;81
3117108;Conceição da Aparecida;3144102;Muzambinho;1;1;2;46
3123601;Elói Mendes;3144102;Muzambinho;1;1;2;103
3128303;Guaranésia;3144102;Muzambinho;1;1;2;30
3143203;Monte Santo de Minas;3144102;Muzambinho;1;1;2;58
1500602;Altamira;3144003;Mutum;1;1;2;2141
3104007;Araxá;3144003;Mutum;1;1;2;577
3106200;Belo Horizonte;3144003;Mutum;1;1;2;267
3127701;Governador Valadares;3144003;Mutum;1;1;2;124
3131208;Ipanema;3144003;Mutum;1;1;2;28
2931004;Tanhaçu;3143906;Muriaé;1;1;2;789
3101201;Aiuruoca;3143906;Muriaé;1;1;2;257
3104007;Araxá;3143906;Muriaé;1;1;2;504
3105905;Barroso;3143906;Muriaé;1;1;2;171
3106705;Betim;3143906;Muriaé;1;1;2;228
3112109;Caparaó;3143906;Muriaé;1;1;2;76
3112307;Capelinha;3143906;Muriaé;1;1;2;376
3116704;Coimbra;3143906;Muriaé;1;1;2;54
3118304;Conselheiro Lafaiete;3143906;Muriaé;1;1;2;160
3119401;Coronel Fabriciano;3143906;Muriaé;1;1;2;175
3121605;Diamantina;3143906;Muriaé;1;1;2;342
3122306;Divinópolis;3143906;Muriaé;1;1;2;282
3123601;Elói Mendes;3143906;Muriaé;1;1;2;341
3124005;Ervália;3143906;Muriaé;1;1;2;42
3131307;Ipatinga;3143906;Muriaé;1;1;2;179
3133808;Itaúna;3143906;Muriaé;1;1;2;256
3139805;Mar de Espanha;3143906;Muriaé;1;1;2;112
3140803;Matias Barbosa;3143906;Muriaé;1;1;2;135
3141603;Mercês;3143906;Muriaé;1;1;2;105
3106200;Belo Horizonte;3143807;Munhoz;1;1;2;386
3110608;Cambuí;3143807;Munhoz;1;1;2;29
2917201;Ituaçu;3143708;Morro do Pilar;1;1;2;636
3106200;Belo Horizonte;3143708;Morro do Pilar;1;1;2;99
3106200;Belo Horizonte;3143609;Morro da Garça;1;1;2;164
3125705;Felixlândia;3143609;Morro da Garça;1;1;2;39
3104007;Araxá;3143500;Morada Nova de Minas;1;1;2;199
3107406;Bom Despacho;3143500;Morada Nova de Minas;1;1;2;129
3120904;Curvelo;3143500;Morada Nova de Minas;1;1;2;99
3124302;Espinosa;3143500;Morada Nova de Minas;1;1;2;486
3125705;Felixlândia;3143500;Morada Nova de Minas;1;1;2;57
3129608;Ibiaí;3143500;Morada Nova de Minas;1;1;2;197
3133808;Itaúna;3143450;Montezuma;1;1;2;591
3141009;Mato Verde;3143450;Montezuma;1;1;2;47
3101409;Albertina;3143401;Monte Sião;1;1;2;26
3102605;Andradas;3143401;Monte Sião;1;1;2;40
3106200;Belo Horizonte;3143401;Monte Sião;1;1;2;386
3107505;Bom Jardim de Minas;3143401;Monte Sião;1;1;2;251
3108008;Bom Sucesso;3143401;Monte Sião;1;1;2;242
3108305;Borda da Mata;3143401;Monte Sião;1;1;2;46
3109105;Bueno Brandão;3143401;Monte Sião;1;1;2;23
3113404;Caratinga;3143401;Monte Sião;1;1;2;532
3123601;Elói Mendes;3143401;Monte Sião;1;1;2;138
3130606;Inconfidentes;3143401;Monte Sião;1;1;2;28
3136900;Juruaia;3143401;Monte Sião;1;1;2;131
1100122;Ji-Paraná;3143302;Montes Claros;1;1;2;2004
2407104;Macaíba;3143302;Montes Claros;1;1;2;1496
2408102;Natal;3143302;Montes Claros;1;1;2;1506
2412005;São Gonçalo do Amarante;3143302;Montes Claros;1;1;2;1503
2504009;Campina Grande;3143302;Montes Claros;1;1;2;1344
2507507;João Pessoa;3143302;Montes Claros;1;1;2;1415
2611606;Recife;3143302;Montes Claros;1;1;2;1336
2804805;Nossa Senhora do Socorro;3143302;Montes Claros;1;1;2;962
2906501;Candeias;3143302;Montes Claros;1;1;2;720
2908705;Condeúba;3143302;Montes Claros;1;1;2;286
2928109;Santa Maria da Vitória;3143302;Montes Claros;1;1;2;376
3101508;Além Paraíba;3143302;Montes Claros;1;1;2;577
3101706;Almenara;3143302;Montes Claros;1;1;2;342
3102852;Angelândia;3143302;Montes Claros;1;1;2;207
3103405;Araçuaí;3143302;Montes Claros;1;1;2;197
3104007;Araxá;3143302;Montes Claros;1;1;2;457
3104205;Arcos;3143302;Montes Claros;1;1;2;433
3104809;Augusto de Lima;3143302;Montes Claros;1;1;2;158
3105608;Barbacena;3143302;Montes Claros;1;1;2;495
3107406;Bom Despacho;3143302;Montes Claros;1;1;2;364
3108503;Botumirim;3143302;Montes Claros;1;1;2;94
3109204;Buenópolis;3143302;Montes Claros;1;1;2;131
3109402;Buritizeiro;3143302;Montes Claros;1;1;2;137
3111200;Campo Belo;3143302;Montes Claros;1;1;2;484
3115508;Caxambu;3143302;Montes Claros;1;1;2;590
3116506;Claro dos Poções;3143302;Montes Claros;1;1;2;56
3118007;Congonhas;3143302;Montes Claros;1;1;2;417
3118304;Conselheiro Lafaiete;3143302;Montes Claros;1;1;2;435
3119104;Corinto;3143302;Montes Claros;1;1;2;192
3119401;Coronel Fabriciano;3143302;Montes Claros;1;1;2;336
3124302;Espinosa;3143302;Montes Claros;1;1;2;230
3127354;Glaucilândia;3143302;Montes Claros;1;1;2;25
3127800;Grão Mogol;3143302;Montes Claros;1;1;2;107
3129806;Ibirité;3143302;Montes Claros;1;1;2;365
3131703;Itabira;3143302;Montes Claros;1;1;2;328
3132107;Itacarambi;3143302;Montes Claros;1;1;2;181
3135605;Jequitaí;3143302;Montes Claros;1;1;2;79
3136579;Josenópolis;3143302;Montes Claros;1;1;2;146
3137304;Lagoa dos Patos;3143302;Montes Claros;1;1;2;80
3139003;Machado;3143302;Montes Claros;1;1;2;590
3141009;Mato Verde;3143302;Montes Claros;1;1;2;182
3142007;Mirabela;3143302;Montes Claros;1;1;2;60
3142700;Montalvânia;3143302;Montes Claros;1;1;2;257
3104007;Araxá;3143203;Monte Santo de Minas;1;1;2;177
3106200;Belo Horizonte;3143203;Monte Santo de Minas;1;1;2;347
3108404;Botelhos;3143203;Monte Santo de Minas;1;1;2;84
3123205;Dores do Indaiá;3143203;Monte Santo de Minas;1;1;2;242
3126109;Formiga;3143203;Monte Santo de Minas;1;1;2;186
3128303;Guaranésia;3143203;Monte Santo de Minas;1;1;2;28
3132909;Itamogi;3143203;Monte Santo de Minas;1;1;2;11
3134806;Jacuí;3143203;Monte Santo de Minas;1;1;2;36
3133303;Itaobim;3143153;Monte Formoso;1;1;2;47
3135803;Jequitinhonha;3143153;Monte Formoso;1;1;2;51
2904605;Brumado;3143104;Monte Carmelo;1;1;2;789
2905008;Caculé;3143104;Monte Carmelo;1;1;2;719
2905206;Caetité;3143104;Monte Carmelo;1;1;2;732
2910727;Eunápolis;3143104;Monte Carmelo;1;1;2;869
2911709;Guanambi;3143104;Monte Carmelo;1;1;2;695
2913606;Ilhéus;3143104;Monte Carmelo;1;1;2;977
2913903;Ipiaú;3143104;Monte Carmelo;1;1;2;962
2918001;Jequié;3143104;Monte Carmelo;1;1;2;946
2919504;Livramento de Nossa Senhora;3143104;Monte Carmelo;1;1;2;816
2927408;Salvador;3143104;Monte Carmelo;1;1;2;1133
3100104;Abadia dos Dourados;3143104;Monte Carmelo;1;1;2;29
3104205;Arcos;3143104;Monte Carmelo;1;1;2;271
3105103;Bambuí;3143104;Monte Carmelo;1;1;2;215
3107307;Bocaiúva;3143104;Monte Carmelo;1;1;2;425
3108552;Brasilândia de Minas;3143104;Monte Carmelo;1;1;2;246
3108602;Brasília de Minas;3143104;Monte Carmelo;1;1;2;428
3109303;Buritis;3143104;Monte Carmelo;1;1;2;361
3109402;Buritizeiro;3143104;Monte Carmelo;1;1;2;306
3111101;Campina Verde;3143104;Monte Carmelo;1;1;2;227
3112307;Capelinha;3143104;Monte Carmelo;1;1;2;536
3112604;Capinópolis;3143104;Monte Carmelo;1;1;2;218
3113404;Caratinga;3143104;Monte Carmelo;1;1;2;574
3114303;Carmo do Paranaíba;3143104;Monte Carmelo;1;1;2;125
3117306;Conceição das Alagoas;3143104;Monte Carmelo;1;1;2;161
3118304;Conselheiro Lafaiete;3143104;Monte Carmelo;1;1;2;446
3119104;Corinto;3143104;Monte Carmelo;1;1;2;324
3120904;Curvelo;3143104;Monte Carmelo;1;1;2;320
3121258;Delta;3143104;Monte Carmelo;1;1;2;139
3121605;Diamantina;3143104;Monte Carmelo;1;1;2;414
3122306;Divinópolis;3143104;Monte Carmelo;1;1;2;320
3127107;Frutal;3143104;Monte Carmelo;1;1;2;219
3128600;Guarda-Mor;3143104;Monte Carmelo;1;1;2;114
3128709;Guaxupé;3143104;Monte Carmelo;1;1;2;298
3128907;Guimarânia;3143104;Monte Carmelo;1;1;2;76
3129103;Gurinhatã;3143104;Monte Carmelo;1;1;2;247
3129509;Ibiá;3143104;Monte Carmelo;1;1;2;130
3133402;Itapagipe;3143104;Monte Carmelo;1;1;2;238
3133808;Itaúna;3143104;Monte Carmelo;1;1;2;345
3134202;Ituiutaba;3143104;Monte Carmelo;1;1;2;208
3135050;Jaíba;3143104;Monte Carmelo;1;1;2;548
3137205;Lagoa da Prata;3143104;Monte Carmelo;1;1;2;253
3137502;Lagoa Formosa;3143104;Monte Carmelo;1;1;2;116
3138401;Leopoldina;3143104;Monte Carmelo;1;1;2;600
3138807;Luz;3143104;Monte Carmelo;1;1;2;225
3142809;Monte Alegre de Minas;3143104;Monte Carmelo;1;1;2;146
3142908;Monte Azul;3143104;Monte Carmelo;1;1;2;625
2919553;Luís Eduardo magalhães;3143005;Monte Belo;1;1;2;1022
3102001;Alterosa;3143005;Monte Belo;1;1;2;25
3104007;Araxá;3143005;Monte Belo;1;1;2;202
3106200;Belo Horizonte;3143005;Monte Belo;1;1;2;293
3107505;Bom Jardim de Minas;3143005;Monte Belo;1;1;2;237
3108404;Botelhos;3143005;Monte Belo;1;1;2;34
3109501;Cabo Verde;3143005;Monte Belo;1;1;2;16
3117801;Conceição dos Ouros;3143005;Monte Belo;1;1;2;134
3122405;Divisa Nova;3143005;Monte Belo;1;1;2;27
3128303;Guaranésia;3143005;Monte Belo;1;1;2;45
2304400;Fortaleza;3142908;Monte Azul;1;1;2;1340
2905206;Caetité;3142908;Monte Azul;1;1;2;125
3104007;Araxá;3142908;Monte Azul;1;1;2;661
3106200;Belo Horizonte;3142908;Monte Azul;1;1;2;539
3115474;Catuti;3142908;Monte Azul;1;1;2;27
3137205;Lagoa da Prata;3142908;Monte Azul;1;1;2;611
3104007;Araxá;3142809;Monte Alegre de Minas;1;1;2;219
3112604;Capinópolis;3142809;Monte Alegre de Minas;1;1;2;75
3127107;Frutal;3142809;Monte Alegre de Minas;1;1;2;138
3134202;Ituiutaba;3142809;Monte Alegre de Minas;1;1;2;62
2304400;Fortaleza;3142700;Montalvânia;1;1;2;1337
3104007;Araxá;3142700;Montalvânia;1;1;2;630
3135209;Januária;3142700;Montalvânia;1;1;2;110
2507507;João Pessoa;3142601;Monsenhor Paulo;1;1;2;1932
3104007;Araxá;3142601;Monsenhor Paulo;1;1;2;280
3106200;Belo Horizonte;3142601;Monsenhor Paulo;1;1;2;261
3110905;Campanha;3142601;Monsenhor Paulo;1;1;2;17
3106200;Belo Horizonte;3142502;Monjolos;1;1;2;175
3120904;Curvelo;3142502;Monjolos;1;1;2;61
3104007;Araxá;3142403;Moema;1;1;2;163
3106200;Belo Horizonte;3142403;Moema;1;1;2;150
3123205;Dores do Indaiá;3142403;Moema;1;1;2;47
3106408;Belo Vale;3142304;Moeda;1;1;2;9
3106200;Belo Horizonte;3142254;Miravânia;1;1;2;573
3101508;Além Paraíba;3142205;Miraí;1;1;2;70
3106200;Belo Horizonte;3142205;Miraí;1;1;2;201
3113305;Carangola;3142205;Miraí;1;1;2;79
3124906;Eugenópolis;3142205;Miraí;1;1;2;46
3133808;Itaúna;3142205;Miraí;1;1;2;237
3136702;Juiz de Fora;3142205;Miraí;1;1;2;97
3106200;Belo Horizonte;3142106;Miradouro;1;1;2;200
3124203;Espera Feliz;3142106;Miradouro;1;1;2;54
3104007;Araxá;3142007;Mirabela;1;1;2;475
3106200;Belo Horizonte;3142007;Mirabela;1;1;2;403
3126703;Francisco Sá;3142007;Mirabela;1;1;2;75
3102803;Andrelândia;3141900;Minduri;1;1;2;30
3106200;Belo Horizonte;3141900;Minduri;1;1;2;207
3110707;Cambuquira;3141900;Minduri;1;1;2;73
3102852;Angelândia;3141801;Minas Novas;1;1;2;62
3103405;Araçuaí;3141801;Minas Novas;1;1;2;70
3104007;Araxá;3141801;Minas Novas;1;1;2;535
3121605;Diamantina;3141801;Minas Novas;1;1;2;155
3132503;Itamarandiba;3141801;Minas Novas;1;1;2;76
3106309;Belo Oriente;3141702;Mesquita;1;1;2;13
3106200;Belo Horizonte;3141603;Mercês;1;1;2;158
3115300;Cataguases;3141603;Mercês;1;1;2;71
3128402;Guarani;3141603;Mercês;1;1;2;35
3106200;Belo Horizonte;3141504;Mendes Pimentel;1;1;2;305
3115706;Central de Minas;3141504;Mendes Pimentel;1;1;2;15
2915304;Itagimirim;3141405;Medina;1;1;2;204
2923605;Paramirim;3141405;Medina;1;1;2;317
2931806;Tremedal;3141405;Medina;1;1;2;138
2933307;Vitória da Conquista;3141405;Medina;1;1;2;166
3104007;Araxá;3141405;Medina;1;1;2;695
3106200;Belo Horizonte;3141405;Medina;1;1;2;487
3120870;Curral de Dentro;3141405;Medina;1;1;2;47
3122355;Divisa Alegre;3141405;Medina;1;1;2;58
3122454;Divisópolis;3141405;Medina;1;1;2;77
3134004;Itinga;3141405;Medina;1;1;2;51
3140555;Mata Verde;3141405;Medina;1;1;2;99
3104007;Araxá;3141306;Medeiros;1;1;2;88
3106200;Belo Horizonte;3141306;Medeiros;1;1;2;235
3137502;Lagoa Formosa;3141207;Matutina;1;1;2;67
2612208;Salgueiro;3141108;Matozinhos;1;1;2;1361
2804805;Nossa Senhora do Socorro;3141108;Matozinhos;1;1;2;1198
3104205;Arcos;3141108;Matozinhos;1;1;2;174
3106705;Betim;3141108;Matozinhos;1;1;2;46
3118304;Conselheiro Lafaiete;3141108;Matozinhos;1;1;2;125
3120904;Curvelo;3141108;Matozinhos;1;1;2;98
3131000;Inhaúma;3141108;Matozinhos;1;1;2;33
3131307;Ipatinga;3141108;Matozinhos;1;1;2;162
3140803;Matias Barbosa;3141108;Matozinhos;1;1;2;268
3104007;Araxá;3141009;Mato Verde;1;1;2;641
3106200;Belo Horizonte;3141009;Mato Verde;1;1;2;513
3115474;Catuti;3141009;Mato Verde;1;1;2;17
3124302;Espinosa;3141009;Mato Verde;1;1;2;53
3129905;Ibitiúra de Minas;3141009;Mato Verde;1;1;2;835
3104007;Araxá;3140902;Matipó;1;1;2;486
3140001;Mariana;3140902;Matipó;1;1;2;112
2802908;Itabaiana;3140852;Matias Cardoso;1;1;2;830
3123908;Entre Rios de Minas;3140852;Matias Cardoso;1;1;2;644
3124807;Estrela do Sul;3140852;Matias Cardoso;1;1;2;599
3139300;Manga;3140852;Matias Cardoso;1;1;2;14
2507507;João Pessoa;3140803;Matias Barbosa;1;1;2;1830
2611606;Recife;3140803;Matias Barbosa;1;1;2;1736
2910800;Feira de Santana;3140803;Matias Barbosa;1;1;2;1147
3105905;Barroso;3140803;Matias Barbosa;1;1;2;101
3122306;Divinópolis;3140803;Matias Barbosa;1;1;2;248
3124906;Eugenópolis;3140803;Matias Barbosa;1;1;2;145
3127701;Governador Valadares;3140803;Matias Barbosa;1;1;2;365
3138203;Lavras;3140803;Matias Barbosa;1;1;2;188
3138609;Lima Duarte;3140803;Matias Barbosa;1;1;2;49
3104007;Araxá;3140704;Mateus Leme;1;1;2;267
3106705;Betim;3140704;Mateus Leme;1;1;2;25
3107406;Bom Despacho;3140704;Mateus Leme;1;1;2;92
3114501;Carmópolis de Minas;3140704;Mateus Leme;1;1;2;65
3134905;Jacutinga;3140704;Mateus Leme;1;1;2;343
3106200;Belo Horizonte;3140605;Materlândia;1;1;2;186
3106309;Belo Oriente;3140605;Materlândia;1;1;2;103
3113503;Carbonita;3140605;Materlândia;1;1;2;105
3118809;Coração de Jesus;3140605;Materlândia;1;1;2;241
3106200;Belo Horizonte;3140555;Mata Verde;1;1;2;579
3106200;Belo Horizonte;3140530;Martins Soares;1;1;2;223
3123528;Durandé;3140530;Martins Soares;1;1;2;10
3104007;Araxá;3140506;Martinho Campos;1;1;2;182
3109402;Buritizeiro;3140506;Martinho Campos;1;1;2;220
3121605;Diamantina;3140506;Martinho Campos;1;1;2;210
3129509;Ibiá;3140506;Martinho Campos;1;1;2;137
3133501;Itapecerica;3140506;Martinho Campos;1;1;2;127
3138104;Lassance;3140506;Martinho Campos;1;1;2;174
3138302;Leandro Ferreira;3140506;Martinho Campos;1;1;2;48
3106309;Belo Oriente;3140308;Marliéria;1;1;2;60
3119401;Coronel Fabriciano;3140308;Marliéria;1;1;2;24
3131307;Ipatinga;3140308;Marliéria;1;1;2;33
3135001;Jaguaraçu;3140308;Marliéria;1;1;2;7
